0.342139,0.465661,0.639844,0.524821,0.24293,0.781474,0.557852,0.066009,0.784301,0.339105,-0.461263,0.901158,0.470745,-0.177813,0.974427,0.53609,-0.106276,0.822729
0.342989,0.464457,0.639844,0.524758,0.241001,0.781508,0.557106,0.063954,0.78432,0.338742,-0.461779,0.901158,0.459922,-0.172309,0.968714,0.522776,-0.101567,0.815596
0.342323,0.465401,0.639844,0.52496,0.242831,0.781787,0.558004,0.0659163,0.784812,0.348922,-0.446679,0.901222,0.45083,-0.149461,0.966924,0.509636,-0.0761881,0.813389
0.342208,0.465564,0.639844,0.524937,0.24307,0.781787,0.55805,0.0661676,0.784817,0.358151,-0.431903,0.901158,0.449758,-0.132025,0.96988,0.506548,-0.0554265,0.817211
0.342539,0.465114,0.639876,0.524926,0.242302,0.781759,0.55775,0.0653454,0.784758,0.364479,-0.421081,0.901031,0.480546,-0.135411,0.990261,0.543475,-0.0531092,0.843066
0.34253,0.465108,0.639844,0.524927,0.242303,0.781725,0.557738,0.0653442,0.784744,0.351556,-0.442702,0.901031,0.481946,-0.16469,0.994564,0.550033,-0.0839814,0.848789
0.342461,0.465206,0.639844,0.524952,0.242469,0.781712,0.557825,0.0655218,0.784734,0.339179,-0.461219,0.901063,0.464501,-0.17748,0.983693,0.531542,-0.101253,0.835049
0.342553,0.465076,0.639844,0.524893,0.242232,0.781737,0.55765,0.0652637,0.784777,0.347842,-0.448422,0.901095,0.450258,-0.153451,0.975553,0.511723,-0.0750556,0.825632
0.342461,0.465206,0.639844,0.524912,0.242472,0.781768,0.557749,0.0655196,0.78484,0.368583,-0.41353,0.901158,0.462065,-0.115633,0.975719,0.518763,-0.0343895,0.825437
0.342162,0.465629,0.639844,0.525236,0.243297,0.781596,0.558476,0.066419,0.784626,0.376568,-0.398089,0.901095,0.48557,-0.106906,0.98092,0.543923,-0.0249317,0.831671
0.342438,0.465238,0.639844,0.524871,0.24247,0.781737,0.557681,0.0655119,0.784775,0.364537,-0.420978,0.901031,0.505677,-0.14588,0.987298,0.572994,-0.0651385,0.841185
0.342461,0.465206,0.639844,0.524915,0.242419,0.781681,0.55772,0.0654593,0.784696,0.344122,-0.453997,0.901127,0.486413,-0.177197,0.979714,0.555194,-0.101442,0.831625
0.342338,0.465362,0.639812,0.525048,0.242724,0.781552,0.557952,0.0657814,0.784486,0.344113,-0.45399,0.901158,0.468211,-0.165982,0.969655,0.532103,-0.0911905,0.81891
0.342277,0.465466,0.639844,0.524954,0.242873,0.781699,0.557874,0.0659345,0.784681,0.360059,-0.428635,0.901222,0.465981,-0.133347,0.969245,0.525091,-0.054491,0.81862
0.342206,0.465513,0.639747,0.525145,0.24298,0.781358,0.558172,0.06606,0.78425,0.370777,-0.409384,0.90119,0.478267,-0.115628,0.973262,0.536675,-0.0345143,0.823566
0.342306,0.465389,0.639779,0.525197,0.242865,0.781466,0.558199,0.0659408,0.784395,0.372539,-0.406079,0.901095,0.493035,-0.119154,0.979805,0.554425,-0.0369197,0.831924
0.342415,0.465271,0.639844,0.524827,0.242521,0.781794,0.557574,0.0655509,0.784802,0.363432,-0.422935,0.901031,0.500516,-0.146368,0.98912,0.568058,-0.0633401,0.844397
0.342424,0.465277,0.639876,0.524865,0.242517,0.781771,0.557621,0.0655476,0.784751,0.345861,-0.451508,0.900968,0.493536,-0.181603,0.992533,0.565293,-0.10002,0.849023
0.342728,0.464809,0.639812,0.524904,0.241615,0.781366,0.557321,0.0645795,0.784116,0.330082,-0.473661,0.90119,0.466551,-0.195103,0.98379,0.534542,-0.114909,0.837686
0.342461,0.465206,0.639844,0.524875,0.242423,0.781737,0.557559,0.0654391,0.784679,0.337038,-0.464243,0.901063,0.455664,-0.175532,0.975994,0.518141,-0.0952967,0.827471
0.342461,0.465206,0.639844,0.524875,0.242423,0.781737,0.557559,0.0654391,0.784679,0.35968,-0.429326,0.901158,0.458709,-0.13345,0.976602,0.514926,-0.0486309,0.828125
0.342507,0.465141,0.639844,0.524923,0.24235,0.781725,0.557599,0.0653655,0.784665,0.368819,-0.413165,0.901063,0.472038,-0.120037,0.981455,0.52817,-0.0330506,0.834205
0.342415,0.465271,0.639844,0.52494,0.242618,0.781799,0.557714,0.0656516,0.784788,0.370874,-0.409301,0.901063,0.488094,-0.123393,0.987993,0.547359,-0.0353313,0.842622
0.342438,0.465238,0.639844,0.524909,0.242493,0.781724,0.557625,0.0655159,0.784669,0.364469,-0.421076,0.901063,0.495222,-0.143132,0.994295,0.559322,-0.0545483,0.851312
0.342415,0.465271,0.639844,0.525134,0.24268,0.781648,0.557992,0.0657289,0.784586,0.338301,-0.462868,0.900428,0.465399,-0.175771,0.967233,0.528266,-0.0941449,0.819636
