0.406032,0.366623,0.661445,0.487805,0.0671909,0.743263,0.638429,-0.00920486,0.681004,0.245639,-0.553871,0.600303,0.249396,-0.255587,0.481755,0.269788,-0.100246,0.393135
0.402208,0.375895,0.661115,0.469781,0.074402,0.748161,0.618635,-0.0079322,0.689309,0.245578,-0.55392,0.600303,0.249385,-0.255636,0.481755,0.269802,-0.100299,0.393135
0.399695,0.381929,0.66128,0.453823,0.0790682,0.752858,0.600583,-0.00927876,0.697576,0.245548,-0.553944,0.600303,0.249379,-0.255661,0.481755,0.26981,-0.100326,0.393135
0.399227,0.383009,0.66128,0.442283,0.0791151,0.755277,0.586855,-0.0139835,0.702063,0.245578,-0.55392,0.600303,0.249385,-0.255636,0.481755,0.269802,-0.100299,0.393135
0.401019,0.37883,0.66128,0.439778,0.0744077,0.755438,0.583126,-0.0206592,0.702393,0.245578,-0.55392,0.600303,0.249385,-0.255636,0.481755,0.269802,-0.100299,0.393135
0.405535,0.367824,0.661346,0.442634,0.062879,0.754475,0.584981,-0.033069,0.700332,0.245578,-0.55392,0.600303,0.249385,-0.255636,0.481755,0.269802,-0.100299,0.393135
0.410133,0.355975,0.661741,0.445294,0.0505466,0.754035,0.586637,-0.0463699,0.698995,0.245578,-0.55392,0.600303,0.249385,-0.255636,0.481755,0.269802,-0.100299,0.393135
0.413422,0.346886,0.662038,0.456098,0.0417905,0.752241,0.598794,-0.0517505,0.694902,0.245578,-0.55392,0.600303,0.249385,-0.255636,0.481755,0.269802,-0.100299,0.393135
0.417471,0.335047,0.662698,0.474625,0.0312908,0.749339,0.619486,-0.0571456,0.689387,0.245578,-0.55392,0.600303,0.249385,-0.255636,0.481755,0.269802,-0.100299,0.393135
0.422861,0.317403,0.663556,0.490256,0.0153261,0.748694,0.635995,-0.0709178,0.687684,0.245578,-0.55392,0.600303,0.249385,-0.255636,0.481755,0.269802,-0.100299,0.393135
0.42518,0.30906,0.664051,0.501002,0.00861965,0.747882,0.648111,-0.074122,0.685332,0.245548,-0.553944,0.600303,0.249379,-0.255661,0.481755,0.26981,-0.100326,0.393135
0.425417,0.308156,0.664084,0.503708,0.00827981,0.747667,0.651102,-0.07385,0.68498,0.245548,-0.553944,0.600303,0.249379,-0.255661,0.481755,0.26981,-0.100326,0.393135
0.424086,0.312724,0.663424,0.488433,0.0105137,0.750427,0.634188,-0.0749774,0.688405,0.245548,-0.553944,0.600303,0.249379,-0.255661,0.481755,0.26981,-0.100326,0.393135
0.421377,0.322897,0.663787,0.462682,0.0192422,0.759332,0.60447,-0.0767947,0.703898,0.245548,-0.553944,0.600303,0.249379,-0.255661,0.481755,0.26981,-0.100326,0.393135
0.420421,0.32609,0.663655,0.440519,0.0216525,0.76343,0.578207,-0.0818308,0.711152,0.245548,-0.553944,0.600303,0.249379,-0.255661,0.481755,0.26981,-0.100326,0.393135
0.420375,0.325822,0.663127,0.431096,0.0212273,0.763864,0.56685,-0.0849981,0.712026,0.245578,-0.55392,0.600303,0.249385,-0.255636,0.481755,0.269802,-0.100299,0.393135
0.420463,0.325467,0.663061,0.431594,0.0206927,0.763209,0.567375,-0.0853116,0.710991,0.245578,-0.55392,0.600303,0.249385,-0.255636,0.481755,0.269802,-0.100299,0.393135
0.422992,0.31647,0.663028,0.430574,0.0109651,0.761265,0.564768,-0.0964579,0.707858,0.245578,-0.55392,0.600303,0.249385,-0.255636,0.481755,0.269802,-0.100299,0.393135
0.42759,0.298185,0.663061,0.428846,-0.00818837,0.758845,0.560201,-0.118207,0.703693,0.245548,-0.553944,0.600303,0.249379,-0.255661,0.481755,0.26981,-0.100326,0.393135
0.430213,0.286239,0.66316,0.435248,-0.0213591,0.754808,0.566848,-0.129492,0.696594,0.245548,-0.553944,0.600303,0.249379,-0.255661,0.481755,0.26981,-0.100326,0.393135
0.43041,0.284703,0.662665,0.444522,-0.0238122,0.750187,0.578156,-0.127725,0.688998,0.245548,-0.553944,0.600303,0.249379,-0.255661,0.481755,0.26981,-0.100326,0.393135
0.432188,0.275323,0.662599,0.463005,-0.033351,0.745132,0.600205,-0.129761,0.6797,0.245548,-0.553944,0.600303,0.249379,-0.255661,0.481755,0.26981,-0.100326,0.393135
