0.164998,0.497307,0.46248,0.36409,0.249546,0.507406,0.381488,0.0706438,0.497861,0.346871,-0.466578,0.64242,0.377875,-0.155582,0.715641,0.557323,-0.144177,0.707377
0.164998,0.497307,0.46248,0.36409,0.249546,0.507406,0.381488,0.0706438,0.497861,0.349765,-0.461934,0.641476,0.375028,-0.147783,0.702405,0.55484,-0.142764,0.695913
0.164998,0.497307,0.46248,0.36409,0.249546,0.507406,0.381488,0.0706438,0.497861,0.34968,-0.460708,0.638843,0.372744,-0.145026,0.692266,0.552421,-0.139414,0.683055
0.164998,0.497307,0.46248,0.36409,0.249546,0.507406,0.381488,0.0706438,0.497861,0.349715,-0.460198,0.637966,0.372202,-0.144254,0.690068,0.551829,-0.138182,0.6802
0.164998,0.497307,0.46248,0.36409,0.249546,0.507406,0.381488,0.0706438,0.497861,0.350514,-0.458367,0.636734,0.374027,-0.142113,0.686447,0.553576,-0.13639,0.675076
0.164998,0.497307,0.46248,0.36409,0.249546,0.507406,0.381488,0.0706438,0.497861,0.353464,-0.452589,0.634272,0.387912,-0.136503,0.678365,0.567356,-0.136581,0.664233
0.164998,0.497307,0.46248,0.36409,0.249546,0.507406,0.381488,0.0706438,0.497861,0.354542,-0.451047,0.634467,0.406314,-0.136659,0.673466,0.58569,-0.1427,0.659771
0.164998,0.497307,0.46248,0.36409,0.249546,0.507406,0.381488,0.0706438,0.497861,0.354916,-0.45067,0.634823,0.414809,-0.137439,0.671428,0.594143,-0.14511,0.657982
0.164998,0.497307,0.46248,0.36409,0.249546,0.507406,0.381488,0.0706438,0.497861,0.356384,-0.449282,0.63641,0.432626,-0.139083,0.6681,0.612181,-0.145029,0.656933
0.164998,0.497307,0.46248,0.36409,0.249546,0.507406,0.381488,0.0706438,0.497861,0.359242,-0.446066,0.638713,0.456918,-0.141463,0.665507,0.636682,-0.145578,0.65725
0.164972,0.497325,0.46248,0.364085,0.249581,0.507406,0.381498,0.0706796,0.497861,0.360427,-0.444536,0.639362,0.46929,-0.143547,0.66377,0.649121,-0.144454,0.656023
0.164972,0.497325,0.46248,0.364085,0.249581,0.507406,0.381498,0.0706796,0.497861,0.359721,-0.445609,0.639265,0.46941,-0.144929,0.663786,0.649249,-0.144938,0.656163
0.164972,0.497325,0.46248,0.364085,0.249581,0.507406,0.381498,0.0706796,0.497861,0.359721,-0.445609,0.639265,0.469464,-0.144952,0.663821,0.649304,-0.144915,0.656217
0.164972,0.497325,0.46248,0.364085,0.249581,0.507406,0.381498,0.0706796,0.497861,0.359713,-0.445603,0.639233,0.469481,-0.144964,0.663891,0.649321,-0.144942,0.656303
0.164972,0.497325,0.46248,0.364085,0.249581,0.507406,0.381498,0.0706796,0.497861,0.359692,-0.445637,0.639233,0.469496,-0.145015,0.663939,0.649337,-0.145015,0.656366
0.164972,0.497325,0.46248,0.364085,0.249581,0.507406,0.381498,0.0706796,0.497861,0.359692,-0.445637,0.639233,0.469508,-0.145024,0.663987,0.649349,-0.145038,0.656428
