0.251954,0.568569,0.645684,0.513072,0.44716,0.787522,0.587556,0.326985,0.676121,0.422515,-0.351493,0.751392,0.54907,-0.0744176,0.852654,0.536736,-0.0398954,0.676427
0.251885,0.568612,0.645651,0.513031,0.447256,0.787484,0.587529,0.327086,0.676087,0.422433,-0.351728,0.751426,0.546169,-0.0733259,0.852534,0.533273,-0.0389538,0.676318
0.251917,0.568587,0.645651,0.513077,0.447246,0.78747,0.587572,0.327075,0.676072,0.423774,-0.347805,0.751426,0.546213,-0.0688555,0.852603,0.53221,-0.0350824,0.676355
0.251917,0.568587,0.645651,0.513077,0.447246,0.78747,0.587572,0.327075,0.676072,0.426119,-0.340678,0.751392,0.546544,-0.0608642,0.852599,0.531699,-0.0274539,0.676351
0.252075,0.568461,0.645651,0.513221,0.447024,0.787413,0.587655,0.326836,0.675993,0.429216,-0.330658,0.751832,0.561059,-0.0557952,0.852373,0.54464,-0.0211394,0.676506
0.251822,0.568662,0.645651,0.513001,0.44741,0.787513,0.587544,0.327251,0.676136,0.432069,-0.320696,0.752339,0.585726,-0.0567647,0.851188,0.568149,-0.0199752,0.675866
0.251885,0.568612,0.645651,0.513056,0.447292,0.78747,0.587561,0.327128,0.676072,0.434516,-0.311438,0.753625,0.604936,-0.0572733,0.850571,0.587381,-0.0193318,0.675493
0.25198,0.568536,0.645651,0.51312,0.447152,0.78747,0.587596,0.32697,0.676072,0.436701,-0.302456,0.755486,0.624441,-0.0599423,0.850258,0.60758,-0.021092,0.675311
0.25198,0.568536,0.645651,0.51312,0.447152,0.78747,0.587596,0.32697,0.676072,0.438363,-0.295013,0.757618,0.642991,-0.0655409,0.849873,0.627085,-0.0260348,0.674984
0.251885,0.568612,0.645651,0.513056,0.447292,0.78747,0.587561,0.327128,0.676072,0.439685,-0.288514,0.76046,0.661703,-0.0745555,0.849739,0.646935,-0.0345248,0.674869
0.251917,0.568587,0.645651,0.513077,0.447246,0.78747,0.587572,0.327075,0.676072,0.441101,-0.280853,0.763876,0.681606,-0.086239,0.849455,0.668333,-0.0459812,0.674517
0.251917,0.568587,0.645651,0.513077,0.447246,0.78747,0.587572,0.327075,0.676072,0.442017,-0.275418,0.766176,0.695123,-0.0962615,0.849131,0.683115,-0.0560518,0.674091
0.251885,0.568612,0.645651,0.513056,0.447292,0.78747,0.587561,0.327128,0.676072,0.442574,-0.272025,0.767055,0.699604,-0.0981243,0.849122,0.688386,-0.058487,0.6739
0.251822,0.568662,0.645651,0.513013,0.447386,0.78747,0.587538,0.327234,0.676072,0.443316,-0.267529,0.767156,0.699259,-0.0921,0.849369,0.688392,-0.0532763,0.673942
0.251917,0.568587,0.645651,0.513077,0.447246,0.78747,0.587572,0.327075,0.676072,0.444384,-0.260651,0.766953,0.696748,-0.0803253,0.849633,0.685843,-0.0422585,0.674042
0.251822,0.568662,0.645651,0.513013,0.447386,0.78747,0.587538,0.327234,0.676072,0.444701,-0.258604,0.766412,0.692135,-0.0720624,0.850197,0.681293,-0.034566,0.67448
0.251822,0.568662,0.645651,0.513013,0.447386,0.78747,0.587538,0.327234,0.676072,0.445226,-0.255038,0.765635,0.678821,-0.0525887,0.852172,0.667082,-0.0153778,0.676452
0.252075,0.568461,0.645651,0.513185,0.447012,0.78747,0.58763,0.326811,0.676072,0.445917,-0.249947,0.764823,0.656265,-0.0244838,0.854048,0.642547,0.0116887,0.678254
