0.405328,0.392268,0.778754,0.413631,0.0730244,0.811242,0.546326,0.0763725,0.689665,0.157314,-0.208727,0.366131,0.374998,-0.236779,0.60037,0.443872,-0.204328,0.437265
0.386432,0.430036,0.778687,0.41695,0.112077,0.810494,0.54921,0.124944,0.689078,0.157285,-0.208689,0.366122,0.374993,-0.236708,0.600342,0.443849,-0.204244,0.437231
0.367332,0.461703,0.778315,0.420151,0.146717,0.810481,0.551202,0.168761,0.689073,0.157269,-0.208844,0.366122,0.374957,-0.237025,0.600342,0.443836,-0.204612,0.437231
0.354402,0.480581,0.777336,0.421365,0.168491,0.811349,0.551427,0.195756,0.689939,0.157297,-0.208569,0.366122,0.375021,-0.236461,0.600342,0.443858,-0.203957,0.437231
0.341346,0.497999,0.775648,0.421789,0.189539,0.813367,0.550926,0.221133,0.692018,0.157288,-0.208655,0.366122,0.375001,-0.236637,0.600342,0.443851,-0.204162,0.437231
0.329097,0.513116,0.77281,0.42447,0.209503,0.814813,0.551968,0.24566,0.693006,0.157276,-0.208775,0.366122,0.374973,-0.236884,0.600342,0.443842,-0.204448,0.437231
0.306387,0.538131,0.768991,0.429122,0.244847,0.813282,0.551929,0.291046,0.690058,0.157314,-0.208727,0.366131,0.374998,-0.236779,0.60037,0.443872,-0.204328,0.437265
0.291344,0.552903,0.767436,0.425741,0.265024,0.813308,0.546639,0.315461,0.689858,0.157281,-0.208724,0.366122,0.374985,-0.236778,0.600342,0.443846,-0.204325,0.437231
0.286479,0.557466,0.766049,0.427508,0.272923,0.812814,0.546663,0.325568,0.688594,0.157283,-0.208706,0.366122,0.374989,-0.236743,0.600342,0.443847,-0.204284,0.437231
0.290826,0.553502,0.765204,0.449284,0.278452,0.812953,0.564407,0.33639,0.687295,0.157291,-0.20895,0.366131,0.374945,-0.237237,0.60037,0.443854,-0.20486,0.437265
0.318023,0.526102,0.765204,0.499627,0.265786,0.813125,0.611756,0.327883,0.686749,0.157303,-0.2085,0.366122,0.375037,-0.23632,0.600342,0.443863,-0.203793,0.437231
0.33631,0.505056,0.765035,0.535693,0.258246,0.813741,0.647337,0.319448,0.686501,0.157255,-0.208981,0.366122,0.374924,-0.237307,0.600342,0.443825,-0.20494,0.437231
0.358709,0.475616,0.764866,0.578235,0.246577,0.813754,0.690393,0.306019,0.686132,0.157274,-0.208792,0.366122,0.374969,-0.236919,0.600342,0.44384,-0.204489,0.437231
